year,fips,beverage_type,beverage_name,gallons_beverage,gallons_ethanol,population_14plus,ethanol_pc_14plus,decile_14plus,population_21plus,ethanol_pc_21plus,decile_21plus,data_source,abv,ethanol_timevarying_abv,ethanol_pc_14plus_x10000,ethanol_pc_21plus_x10000,abv_x1000,Unnamed: 18,Unnamed: 19,location_abbr
2021,56,3,Beer,13053187.0,587393,47991,1.2239,3.0,42489,1.3824,3.0,1.0,0.048,626553,12239,13824,48.0,,,WY
2021,56,4,All beverages,,1436814,47991,2.9939,2.0,42489,3.3815,2.0,,,1373086,29939,33815,,,,WY
2021,91,1,Spirits,122517492.0,50354689,4839339,1.0405,,4325854,1.164,,,0.368,45086437,10405,11640,368.0,,,NRE
2021,91,2,Wine,182127192.0,23494408,4839339,0.4855,,4325854,0.5431,,,0.118,21491009,4855,5431,118.0,,,NRE
2021,91,3,Beer,1079321605.0,48569472,4839339,1.0036,,4325854,1.1228,,,0.048,51807437,10036,11228,48.0,,,NRE
2021,91,4,All beverages,,122418569,4839339,2.5297,,4325854,2.8299,,,,118384883,25297,28299,,,,NRE
2021,92,1,Spirits,146949552.0,60396265,5718839,1.0561,,5075401,1.19,,,0.37,54371334,10561,11900,370.0,,,MDW
2021,92,2,Wine,164676165.0,21243225,5718839,0.3715,,5075401,0.4186,,,0.118,19431787,3715,4186,118.0,,,MDW
2021,92,3,Beer,1383759460.0,62269176,5718839,1.0888,,5075401,1.2269,,,0.048,66420454,10888,12269,48.0,,,MDW
2021,92,4,All beverages,,143908666,5718839,2.5164,,5075401,2.8354,,,,140223575,25164,28354,,,,MDW
2021,93,1,Spirits,251304278.0,103286057,10557640,0.9783,,9366672,1.1027,,,0.373,93736496,9783,11027,373.0,,,SOU
2021,93,2,Wine,319661742.0,41236364,10557640,0.3906,,9366672,0.4402,,,0.118,37720086,3906,4402,118.0,,,SOU
2021,93,3,Beer,2505056209.0,112727529,10557640,1.0677,,9366672,1.2035,,,0.047,117737642,10677,12035,47.0,,,SOU
2021,93,4,All beverages,,257249951,10557640,2.4366,,9366672,2.7464,,,,249194224,24366,27464,,,,SOU
2021,94,1,Spirits,169731827.0,69759782,6532732,1.0678,,5815098,1.1996,,,0.373,63309971,10678,11996,373.0,,,WEST
2021,94,2,Wine,276886228.0,35718323,6532732,0.5468,,5815098,0.6142,,,0.118,32672575,5468,6142,118.0,,,WEST
2021,94,3,Beer,1568762232.0,70594300,6532732,1.0806,,5815098,1.214,,,0.048,75300587,10806,12140,48.0,,,WEST
2021,94,4,All beverages,,176072405,6532732,2.6952,,5815098,3.0278,,,,171283133,26952,30278,,,,WEST
2021,99,1,Spirits,690503149.0,283796794,27648553,1.0264,,24583026,1.1544,,,0.372,256867171,10264,11544,372.0,,,US
2021,99,2,Wine,943351328.0,121692320,27648553,0.4401,,24583026,0.495,,,0.118,111315457,4401,4950,118.0,,,US
2021,99,3,Beer,6536899506.0,294160478,27648553,1.0639,,24583026,1.1966,,,0.048,313771176,10639,11966,48.0,,,US
2021,99,4,All beverages,,699649592,27648553,2.5305,,24583026,2.8461,,,,681953804,25305,28461,,,,US
2022,1,1,Spirits,8355388.0,3434064,422798,0.8122,9.0,375615,0.9143,9.0,6.0,0.361,3016295,8122,9143,361.0,,,AL
2022,1,2,Wine,7766017.0,1001816,422798,0.2369,8.0,375615,0.2667,8.0,7.0,0.116,900858,2369,2667,116.0,,,AL
2022,1,3,Beer,89404000.0,4023180,422798,0.9516,7.0,375615,1.0711,7.0,7.0,0.047,4201988,9516,10711,47.0,,,AL
2022,1,4,All beverages,,8459060,422798,2.0007,9.0,375615,2.2521,9.0,,,8119141,20007,22521,,,,AL
2022,2,1,Spirits,1871397.0,769144,59601,1.2905,3.0,53113,1.4481,3.0,1.0,0.356,666217,12905,14481,356.0,,,AK
2022,2,2,Wine,2428307.0,313252,59601,0.5256,3.0,53113,0.5898,3.0,1.0,0.118,286540,5256,5898,118.0,,,AK
2022,2,3,Beer,13173744.0,592818,59601,0.9946,7.0,53113,1.1161,7.0,1.0,0.047,619166,9946,11161,47.0,,,AK
2022,2,4,All beverages,,1675214,59601,2.8107,4.0,53113,3.154,4.0,,,1571923,28107,31540,,,,AK
2022,4,1,Spirits,14868956.0,6111141,616152,0.9918,6.0,547680,1.1158,6.0,7.0,0.34,5055445,9918,11158,340.0,,,AZ
2022,4,2,Wine,18311020.0,2362122,616152,0.3834,6.0,547680,0.4313,6.0,7.0,0.115,2105767,3834,4313,115.0,,,AZ
2022,4,3,Beer,140926000.0,6341670,616152,1.0292,6.0,547680,1.1579,6.0,7.0,0.047,6623522,10292,11579,47.0,,,AZ
2022,4,4,All beverages,,14814933,616152,2.4044,6.0,547680,2.705,6.0,,,13784734,24044,27050,,,,AZ
2022,5,1,Spirits,4812431.0,1977909,251573,0.7862,9.0,222843,0.8876,9.0,2.0,0.331,1592915,7862,8876,331.0,,,AR
2022,5,2,Wine,4458387.0,575132,251573,0.2286,9.0,222843,0.2581,9.0,2.0,0.118,526090,2286,2581,118.0,,,AR
2022,5,3,Beer,51418642.0,2313839,251573,0.9197,8.0,222843,1.0383,8.0,2.0,0.047,2416676,9197,10383,47.0,,,AR
2022,5,4,All beverages,,4866880,251573,1.9346,10.0,222843,2.184,10.0,,,4535681,19346,21840,,,,AR
2022,6,1,Spirits,92196462.0,37892746,3258901,1.1627,4.0,2898923,1.3071,4.0,7.0,0.342,31531190,11627,13071,342.0,,,CA
2022,6,2,Wine,156026405.0,20127406,3258901,0.6176,1.0,2898923,0.6943,1.0,7.0,0.116,18099063,6176,6943,116.0,,,CA
2022,6,3,Beer,797599000.0,35891955,3258901,1.1014,4.0,2898923,1.2381,5.0,7.0,0.048,38284752,11014,12381,48.0,,,CA
2022,6,4,All beverages,,93912107,3258901,2.8817,3.0,2898923,3.2396,3.0,,,87915005,28817,32396,,,,CA
2022,8,1,Spirits,17674824.0,7264353,492028,1.4764,2.0,439689,1.6522,2.0,1.0,0.32,5655944,14764,16522,320.0,,,CO
2022,8,2,Wine,18025156.0,2325245,492028,0.4726,4.0,439689,0.5288,4.0,1.0,0.116,2090918,4726,5288,116.0,,,CO
2022,8,3,Beer,123181156.0,5543152,492028,1.1266,4.0,439689,1.2607,4.0,1.0,0.048,5912695,11266,12607,48.0,,,CO
2022,8,4,All beverages,,15132750,492028,3.0756,2.0,439689,3.4417,2.0,,,13659557,30756,34417,,,,CO
2022,9,1,Spirits,8592211.0,3531399,308068,1.1463,4.0,273322,1.292,4.0,1.0,0.344,2955721,11463,12920,344.0,,,CT
2022,9,2,Wine,12623874.0,1628480,308068,0.5286,3.0,273322,0.5958,3.0,1.0,0.118,1489617,5286,5958,118.0,,,CT
2022,9,3,Beer,49434288.0,2224543,308068,0.7221,10.0,273322,0.8139,10.0,1.0,0.048,2372846,7221,8139,48.0,,,CT
2022,9,4,All beverages,,7384421,308068,2.397,6.0,273322,2.7017,6.0,,,6818184,23970,27017,,,,CT
2022,10,1,Spirits,4889900.0,2009749,85991,2.3371,1.0,77159,2.6047,1.0,1.0,0.335,1638117,23371,26047,335.0,,,DE
2022,10,2,Wine,4537058.0,585280,85991,0.6806,1.0,77159,0.7585,1.0,1.0,0.118,535373,6806,7585,118.0,,,DE
2022,10,3,Beer,20096029.0,904321,85991,1.0516,6.0,77159,1.172,6.0,1.0,0.048,964609,10516,11720,48.0,,,DE
2022,10,4,All beverages,,3499351,85991,4.0694,1.0,77159,4.5352,1.0,,,3138099,40694,45352,,,,DE
2022,11,1,Spirits,2659613.0,1093101,56972,1.9187,1.0,51750,2.1123,1.0,7.0,0.379,1007993,19187,21123,379.0,,,DC
2022,11,2,Wine,4639067.0,598440,56972,1.0504,1.0,51750,1.1564,1.0,7.0,0.118,547410,10504,11564,118.0,,,DC
2022,11,3,Beer,14260000.0,641700,56972,1.1263,4.0,51750,1.24,4.0,7.0,0.048,684480,11263,12400,48.0,,,DC
2022,11,4,All beverages,,2333241,56972,4.0954,1.0,51750,4.5087,1.0,,,2239883,40954,45087,,,,DC
2022,12,1,Spirits,62978862.0,25884312,1898026,1.3637,3.0,1719162,1.5056,3.0,1.0,0.34,21412813,13637,15056,340.0,,,FL
2022,12,2,Wine,83186146.0,10731013,1898026,0.5654,2.0,1719162,0.6242,2.0,1.0,0.116,9649593,5654,6242,116.0,,,FL
2022,12,3,Beer,439788166.0,19790467,1898026,1.0427,6.0,1719162,1.1512,6.0,1.0,0.048,21109832,10427,11512,48.0,,,FL
2022,12,4,All beverages,,56405792,1898026,2.9718,2.0,1719162,3.281,3.0,,,52172238,29718,32810,,,,FL
2022,13,1,Spirits,18203509.0,7481642,902107,0.8294,8.0,796065,0.9398,8.0,7.0,0.344,6262007,8294,9398,344.0,,,GA
2022,13,2,Wine,17391416.0,2243493,902107,0.2487,8.0,796065,0.2818,8.0,7.0,0.114,1982621,2487,2818,114.0,,,GA
2022,13,3,Beer,177568000.0,7990560,902107,0.8858,9.0,796065,1.0038,8.0,7.0,0.047,8345696,8858,10038,47.0,,,GA
2022,13,4,All beverages,,17715695,902107,1.9638,9.0,796065,2.2254,9.0,,,16590324,19638,22254,,,,GA
2022,15,1,Spirits,2597576.0,1067604,120682,0.8846,7.0,109609,0.974,8.0,7.0,0.356,924737,8846,9740,356.0,,,HI
2022,15,2,Wine,5468247.0,705404,120682,0.5845,2.0,109609,0.6436,2.0,7.0,0.116,634317,5845,6436,116.0,,,HI
2022,15,3,Beer,33108000.0,1489860,120682,1.2345,2.0,109609,1.3592,2.0,7.0,0.047,1556076,12345,13592,47.0,,,HI
2022,15,4,All beverages,,3262868,120682,2.7037,5.0,109609,2.9768,5.0,,,3115130,27037,29768,,,,HI
2022,16,1,Spirits,3404968.0,1399442,159012,0.8801,8.0,138872,1.0077,7.0,6.0,0.374,1273458,8801,10077,374.0,,,ID
2022,16,2,Wine,3581587.0,462025,159012,0.2906,8.0,138872,0.3327,8.0,7.0,0.118,422627,2906,3327,118.0,,,ID
2022,16,3,Beer,26009000.0,1170405,159012,0.736,10.0,138872,0.8428,9.0,7.0,0.047,1222423,7360,8428,47.0,,,ID
2022,16,4,All beverages,,3031872,159012,1.9067,10.0,138872,2.1832,10.0,,,2918508,19067,21832,,,,ID
2022,17,1,Spirits,23940130.0,9839393,1053177,0.9343,6.0,937642,1.0494,6.0,1.0,0.32,7660842,9343,10494,320.0,,,IL
2022,17,2,Wine,39508391.0,5096582,1053177,0.4839,4.0,937642,0.5436,4.0,1.0,0.115,4543465,4839,5436,115.0,,,IL
2022,17,3,Beer,233705504.0,10516748,1053177,0.9986,7.0,937642,1.1216,7.0,1.0,0.047,10984159,9986,11216,47.0,,,IL
2022,17,4,All beverages,,25452723,1053177,2.4168,5.0,937642,2.7145,5.0,,,23188466,24168,27145,,,,IL
2022,18,1,Spirits,13750363.0,5651399,563922,1.0022,6.0,498130,1.1345,5.0,1.0,0.308,4235112,10022,11345,308.0,,,IN
2022,18,2,Wine,15725474.0,2028586,563922,0.3597,6.0,498130,0.4072,6.0,1.0,0.117,1839881,3597,4072,117.0,,,IN
2022,18,3,Beer,118648544.0,5339184,563922,0.9468,7.0,498130,1.0718,7.0,1.0,0.047,5576482,9468,10718,47.0,,,IN
2022,18,4,All beverages,,13019170,563922,2.3087,7.0,498130,2.6136,7.0,,,11651475,23087,26136,,,,IN
2022,19,1,Spirits,6363542.0,2615416,265051,0.9868,6.0,233520,1.12,6.0,3.0,0.358,2278148,9868,11200,358.0,,,IA
2022,19,2,Wine,4458644.0,575165,265051,0.217,9.0,233520,0.2463,9.0,3.0,0.116,517203,2170,2463,116.0,,,IA
2022,19,3,Beer,69630450.0,3133370,265051,1.1822,3.0,233520,1.3418,3.0,3.0,0.046,3203001,11822,13418,46.0,,,IA
2022,19,4,All beverages,,6323951,265051,2.3859,6.0,233520,2.7081,5.0,,,5998352,23859,27081,,,,IA
2022,20,1,Spirits,5811655.0,2388590,241165,0.9904,6.0,211695,1.1283,6.0,2.0,0.342,1987586,9904,11283,342.0,,,KS
2022,20,2,Wine,2734744.0,352782,241165,0.1463,10.0,211695,0.1666,10.0,7.0,0.112,306291,1463,1666,112.0,,,KS
2022,20,3,Beer,56715754.0,2552209,241165,1.0583,5.0,211695,1.2056,5.0,2.0,0.048,2722356,10583,12056,48.0,,,KS
2022,20,4,All beverages,,5293581,241165,2.195,8.0,211695,2.5006,7.0,,,5016233,21950,25006,,,,KS
2022,21,1,Spirits,9656364.0,3968765,374627,1.0594,5.0,334090,1.1879,5.0,2.0,0.344,3321789,10594,11879,344.0,,,KY
2022,21,2,Wine,6503616.0,838966,374627,0.2239,9.0,334090,0.2511,9.0,2.0,0.344,2237244,2239,2511,344.0,,,KY
2022,21,3,Beer,76887080.0,3459919,374627,0.9236,8.0,334090,1.0356,8.0,2.0,0.048,3690580,9236,10356,48.0,,,KY
2022,21,4,All beverages,,8267650,374627,2.2069,8.0,334090,2.4747,8.0,,,9249613,22069,24747,,,,KY
2022,22,1,Spirits,11043944.0,4539061,377777,1.2015,4.0,335302,1.3537,4.0,1.0,0.309,3412579,12015,13537,309.0,,,LA
2022,22,2,Wine,9635203.0,1242941,377777,0.329,7.0,335302,0.3707,7.0,1.0,0.117,1127319,3290,3707,117.0,,,LA
2022,22,3,Beer,103819000.0,4671855,377777,1.2367,2.0,335302,1.3933,2.0,7.0,0.047,4879493,12367,13933,47.0,,,LA
2022,22,4,All beverages,,10453857,377777,2.7672,4.0,335302,3.1177,4.0,,,9419391,27672,31177,,,,LA
2022,23,1,Spirits,3446066.0,1416333,119950,1.1808,4.0,108989,1.2995,4.0,6.0,0.36,1240584,11808,12995,360.0,,,ME
2022,23,2,Wine,3947603.0,509241,119950,0.4245,5.0,108989,0.4672,5.0,7.0,0.117,461870,4245,4672,117.0,,,ME
2022,23,3,Beer,34069000.0,1533105,119950,1.2781,2.0,108989,1.4066,2.0,7.0,0.048,1635312,12781,14066,48.0,,,ME
2022,23,4,All beverages,,3458679,119950,2.8834,3.0,108989,3.1734,3.0,,,3337766,28834,31734,,,,ME
2022,24,1,Spirits,14031586.0,5766982,513744,1.1225,5.0,459285,1.2556,5.0,3.0,0.351,4925087,11225,12556,351.0,,,MD
2022,24,2,Wine,13485575.0,1739639,513744,0.3386,6.0,459285,0.3788,6.0,3.0,0.118,1591298,3386,3788,118.0,,,MD
2022,24,3,Beer,72038629.0,3241738,513744,0.631,10.0,459285,0.7058,10.0,1.0,0.048,3457854,6310,7058,48.0,,,MD
2022,24,4,All beverages,,10748359,513744,2.0922,9.0,459285,2.3402,9.0,,,9974239,20922,23402,,,,MD
2022,25,1,Spirits,21112148.0,8677093,597211,1.4529,2.0,533929,1.6251,2.0,1.0,0.33,6967009,14529,16251,330.0,,,MA
2022,25,2,Wine,26172604.0,3376266,597211,0.5653,2.0,533929,0.6323,2.0,1.0,0.118,3088367,5653,6323,118.0,,,MA
2022,25,3,Beer,106470390.0,4791168,597211,0.8023,9.0,533929,0.8973,9.0,1.0,0.048,5110579,8023,8973,48.0,,,MA
2022,25,4,All beverages,,16844526,597211,2.8205,3.0,533929,3.1548,3.0,,,15165955,28205,31548,,,,MA
2022,26,1,Spirits,21794272.0,8957446,843717,1.0617,5.0,753618,1.1886,5.0,6.0,0.37,8063881,10617,11886,370.0,,,MI
2022,26,2,Wine,25347440.0,3269820,843717,0.3875,5.0,753618,0.4339,5.0,3.0,0.117,2965650,3875,4339,117.0,,,MI
2022,26,3,Beer,175154629.0,7881958,843717,0.9342,8.0,753618,1.0459,8.0,1.0,0.048,8407422,9342,10459,48.0,,,MI
2022,26,4,All beverages,,20109224,843717,2.3834,6.0,753618,2.6684,6.0,,,19436953,23834,26684,,,,MI
2022,27,1,Spirits,16106981.0,6619969,473178,1.399,3.0,420579,1.574,3.0,1.0,0.345,5556909,13990,15740,345.0,,,MN
2022,27,2,Wine,14314976.0,1846632,473178,0.3903,5.0,420579,0.4391,5.0,1.0,0.116,1660537,3903,4391,116.0,,,MN
2022,27,3,Beer,111429361.0,5014321,473178,1.0597,5.0,420579,1.1922,5.0,1.0,0.048,5348609,10597,11922,48.0,,,MN
2022,27,4,All beverages,,13480922,473178,2.849,3.0,420579,3.2053,3.0,,,12566055,28490,32053,,,,MN
2022,28,1,Spirits,5395620.0,2217600,243055,0.9124,7.0,213913,1.0367,7.0,6.0,0.365,1969401,9124,10367,365.0,,,MS
2022,28,2,Wine,3650546.0,470920,243055,0.1937,10.0,213913,0.2201,10.0,6.0,0.118,430764,1937,2201,118.0,,,MS
2022,28,3,Beer,61535000.0,2769075,243055,1.1393,4.0,213913,1.2945,4.0,7.0,0.048,2953680,11393,12945,48.0,,,MS
2022,28,4,All beverages,,5457595,243055,2.2454,7.0,213913,2.5513,7.0,,,5353845,22454,25513,,,,MS
2022,29,1,Spirits,16869345.0,6933301,513981,1.3489,3.0,457415,1.5158,3.0,2.0,0.311,5246366,13489,15158,311.0,,,MO
2022,29,2,Wine,14144308.0,1824616,513981,0.355,6.0,457415,0.3989,6.0,2.0,0.117,1654884,3550,3989,117.0,,,MO
2022,29,3,Beer,119121316.0,5360459,513981,1.0429,6.0,457415,1.1719,6.0,2.0,0.047,5598702,10429,11719,47.0,,,MO
2022,29,4,All beverages,,14118376,513981,2.7469,4.0,457415,3.0866,4.0,,,12499952,27469,30866,,,,MO
2022,30,1,Spirits,2613659.0,1074214,94551,1.1361,4.0,84781,1.267,4.0,3.0,0.364,951372,11361,12670,364.0,,,MT
2022,30,2,Wine,3657049.0,471759,94551,0.4989,4.0,84781,0.5564,4.0,1.0,0.117,427875,4989,5564,117.0,,,MT
2022,30,3,Beer,33109674.0,1489935,94551,1.5758,1.0,84781,1.7574,1.0,1.0,0.049,1622374,15758,17574,49.0,,,MT
2022,30,4,All beverages,,3035909,94551,3.2108,2.0,84781,3.5809,2.0,,,3001621,32108,35809,,,,MT
2022,31,1,Spirits,3372532.0,1386111,160301,0.8647,8.0,140795,0.9845,8.0,7.0,0.338,1139916,8647,9845,338.0,,,NE
2022,31,2,Wine,2570659.0,331615,160301,0.2069,9.0,140795,0.2355,9.0,7.0,0.118,303338,2069,2355,118.0,,,NE
2022,31,3,Beer,38781000.0,1745145,160301,1.0887,5.0,140795,1.2395,4.0,7.0,0.048,1861488,10887,12395,48.0,,,NE
2022,31,4,All beverages,,3462871,160301,2.1602,8.0,140795,2.4595,8.0,,,3304742,21602,24595,,,,NE
2022,32,1,Spirits,11526334.0,4737323,265398,1.785,1.0,238432,1.9869,1.0,7.0,0.34,3918954,17850,19869,340.0,,,NV
2022,32,2,Wine,11787258.0,1520556,265398,0.5729,2.0,238432,0.6377,2.0,7.0,0.118,1390896,5729,6377,118.0,,,NV
2022,32,3,Beer,76663000.0,3449835,265398,1.2999,2.0,238432,1.4469,2.0,7.0,0.047,3603161,12999,14469,47.0,,,NV
2022,32,4,All beverages,,9707714,265398,3.6578,1.0,238432,4.0715,1.0,,,8913011,36578,40715,,,,NV
2022,33,1,Spirits,5919122.0,2432759,120621,2.0169,1.0,109124,2.2293,1.0,3.0,0.364,2154560,20169,22293,364.0,,,NH
2022,33,2,Wine,7502651.0,967842,120621,0.8024,1.0,109124,0.8869,1.0,3.0,0.118,885313,8024,8869,118.0,,,NH
2022,33,3,Beer,44619987.0,2007899,120621,1.6646,1.0,109124,1.84,1.0,3.0,0.048,2141759,16646,18400,48.0,,,NH
2022,33,4,All beverages,,5408501,120621,4.4839,1.0,109124,4.9563,1.0,,,5181632,44839,49563,,,,NH
2022,34,1,Spirits,24170198.0,9933951,774680,1.2823,3.0,693896,1.4316,3.0,3.0,0.329,7951995,12823,14316,329.0,,,NJ
2022,34,2,Wine,30441585.0,3926964,774680,0.5069,3.0,693896,0.5659,3.0,3.0,0.118,3592107,5069,5659,118.0,,,NJ
2022,34,3,Beer,127405102.0,5733230,774680,0.7401,9.0,693896,0.8262,10.0,3.0,0.048,6115445,7401,8262,48.0,,,NJ
2022,34,4,All beverages,,19594145,774680,2.5293,5.0,693896,2.8238,5.0,,,17659547,25293,28238,,,,NJ
2022,35,1,Spirits,3943282.0,1620689,176921,0.916,7.0,156695,1.0343,7.0,7.0,0.349,1376206,9160,10343,349.0,,,NM
2022,35,2,Wine,4143931.0,534567,176921,0.3021,7.0,156695,0.3412,7.0,7.0,0.117,484840,3021,3412,117.0,,,NM
2022,35,3,Beer,46097000.0,2074365,176921,1.1725,3.0,156695,1.3238,3.0,7.0,0.048,2212656,11725,13238,48.0,,,NM
2022,35,4,All beverages,,4229621,176921,2.3907,6.0,156695,2.6993,6.0,,,4073702,23907,26993,,,,NM
2022,36,1,Spirits,38754600.0,15928140,1661622,0.9586,6.0,1493102,1.0668,6.0,2.0,0.363,14067920,9586,10668,363.0,,,NY
2022,36,2,Wine,59270095.0,7645842,1661622,0.4601,5.0,1493102,0.5121,5.0,2.0,0.117,6934601,4601,5121,117.0,,,NY
2022,36,3,Beer,304861570.0,13718771,1661622,0.8256,9.0,1493102,0.9188,9.0,2.0,0.048,14633355,8256,9188,48.0,,,NY
2022,36,4,All beverages,,37292753,1661622,2.2444,7.0,1493102,2.4977,8.0,,,35635876,22444,24977,,,,NY
2022,37,1,Spirits,17941651.0,7374018,895899,0.8231,9.0,796226,0.9261,9.0,6.0,0.364,6530761,8231,9261,364.0,,,NC
2022,37,2,Wine,33824039.0,4363301,895899,0.487,4.0,796226,0.548,4.0,2.0,0.119,4025061,4870,5480,119.0,,,NC
2022,37,3,Beer,204645960.0,9209068,895899,1.0279,6.0,796226,1.1566,6.0,2.0,0.048,9823006,10279,11566,48.0,,,NC
2022,37,4,All beverages,,20946388,895899,2.338,7.0,796226,2.6307,7.0,,,20378828,23380,26307,,,,NC
2022,38,1,Spirits,2506235.0,1030062,63648,1.6184,1.0,55938,1.8414,1.0,1.0,0.364,912269,16184,18414,364.0,,,ND
2022,38,2,Wine,1506662.0,194359,63648,0.3054,7.0,55938,0.3475,7.0,1.0,0.117,176279,3054,3475,117.0,,,ND
2022,38,3,Beer,19580290.0,881113,63648,1.3843,1.0,55938,1.5751,1.0,1.0,0.046,900693,13843,15751,46.0,,,ND
2022,38,4,All beverages,,2105535,63648,3.3081,1.0,55938,3.764,1.0,,,1989241,33081,37640,,,,ND
2022,39,1,Spirits,17016041.0,6993593,980763,0.7131,10.0,875383,0.7989,10.0,6.0,0.385,6551176,7131,7989,385.0,,,OH
2022,39,2,Wine,23251603.0,2999457,980763,0.3058,7.0,875383,0.3426,7.0,7.0,0.118,2743689,3058,3426,118.0,,,OH
2022,39,3,Beer,233957000.0,10528065,980763,1.0735,5.0,875383,1.2027,5.0,7.0,0.048,11229936,10735,12027,48.0,,,OH
2022,39,4,All beverages,,20521115,980763,2.0924,9.0,875383,2.3442,9.0,,,20524801,20924,23442,,,,OH
2022,40,1,Spirits,6104216.0,2508833,329139,0.7622,10.0,289870,0.8655,10.0,7.0,0.355,2166997,7622,8655,355.0,,,OK
2022,40,2,Wine,4623738.0,596462,329139,0.1812,10.0,289870,0.2058,10.0,7.0,0.118,545601,1812,2058,118.0,,,OK
2022,40,3,Beer,68696000.0,3091320,329139,0.9392,8.0,289870,1.0665,8.0,7.0,0.047,3228712,9392,10665,47.0,,,OK
2022,40,4,All beverages,,6196615,329139,1.8827,10.0,289870,2.1377,10.0,,,5941310,18827,21377,,,,OK
2022,41,1,Spirits,8947536.0,3677437,360768,1.0193,5.0,325354,1.1303,6.0,6.0,0.373,3337431,10193,11303,373.0,,,OR
2022,41,2,Wine,15880473.0,2048581,360768,0.5678,2.0,325354,0.6296,2.0,1.0,0.118,1873896,5678,6296,118.0,,,OR
2022,41,3,Beer,97071238.0,4368206,360768,1.2108,3.0,325354,1.3426,3.0,1.0,0.049,4756491,12108,13426,49.0,,,OR
2022,41,4,All beverages,,10094224,360768,2.798,4.0,325354,3.1025,4.0,,,9967818,27980,31025,,,,OR
2022,42,1,Spirits,22158697.0,9107225,1098105,0.8294,8.0,981073,0.9283,8.0,3.0,0.338,7489640,8294,9283,338.0,,,PA
2022,42,2,Wine,25426653.0,3280038,1098105,0.2987,7.0,981073,0.3343,7.0,3.0,0.114,2898638,2987,3343,114.0,,,PA
2022,42,3,Beer,324136000.0,14586120,1098105,1.3283,1.0,981073,1.4868,1.0,7.0,0.048,15558528,13283,14868,48.0,,,PA
2022,42,4,All beverages,,26973383,1098105,2.4564,5.0,981073,2.7494,5.0,,,25946806,24564,27494,,,,PA
2022,44,1,Spirits,3503413.0,1439903,93962,1.5324,2.0,83832,1.7176,2.0,1.0,0.32,1121092,15324,17176,320.0,,,RI
2022,44,2,Wine,3756369.0,484572,93962,0.5157,3.0,83832,0.578,3.0,1.0,0.117,439495,5157,5780,117.0,,,RI
2022,44,3,Beer,15372420.0,691759,93962,0.7362,10.0,83832,0.8252,10.0,1.0,0.048,737876,7362,8252,48.0,,,RI
2022,44,4,All beverages,,2616233,93962,2.7843,4.0,83832,3.1208,4.0,,,2298463,27843,31208,,,,RI
2022,45,1,Spirits,9630535.0,3958150,443553,0.8924,7.0,395331,1.0012,7.0,7.0,0.362,3486254,8924,10012,362.0,,,SC
2022,45,2,Wine,8193457.0,1056956,443553,0.2383,8.0,395331,0.2674,8.0,7.0,0.117,958634,2383,2674,117.0,,,SC
2022,45,3,Beer,98673000.0,4440285,443553,1.0011,7.0,395331,1.1232,7.0,7.0,0.048,4736304,10011,11232,48.0,,,SC
2022,45,4,All beverages,,9455391,443553,2.1317,9.0,395331,2.3918,9.0,,,9181192,21317,23918,,,,SC
2022,46,1,Spirits,1465460.0,602304,74096,0.8129,9.0,65424,0.9206,9.0,7.0,0.365,534893,8129,9206,365.0,,,SD
2022,46,2,Wine,1177774.0,151933,74096,0.205,9.0,65424,0.2322,9.0,7.0,0.118,138977,2050,2322,118.0,,,SD
2022,46,3,Beer,20708000.0,931860,74096,1.2576,2.0,65424,1.4243,2.0,7.0,0.047,973276,12576,14243,47.0,,,SD
2022,46,4,All beverages,,1686097,74096,2.2755,7.0,65424,2.5772,7.0,,,1647146,22755,25772,,,,SD
2022,47,1,Spirits,15242041.0,6264479,587992,1.0654,5.0,525759,1.1915,5.0,2.0,0.354,5395683,10654,11915,354.0,,,TN
2022,47,2,Wine,15298631.0,1973523,587992,0.3356,6.0,525759,0.3754,6.0,2.0,0.117,1789940,3356,3754,117.0,,,TN
2022,47,3,Beer,132406157.0,5958277,587992,1.0133,6.0,525759,1.1333,6.0,2.0,0.048,6355496,10133,11333,48.0,,,TN
2022,47,4,All beverages,,14196279,587992,2.4144,5.0,525759,2.7001,6.0,,,13541119,24144,27001,,,,TN
2022,48,1,Spirits,52319175.0,21503181,2434141,0.8834,8.0,2131195,1.009,7.0,1.0,0.333,17422285,8834,10090,333.0,,,TX
2022,48,2,Wine,62441461.0,8054948,2434141,0.3309,6.0,2131195,0.378,6.0,1.0,0.117,7305651,3309,3780,117.0,,,TX
2022,48,3,Beer,619844684.0,27893011,2434141,1.1459,4.0,2131195,1.3088,4.0,1.0,0.047,29132700,11459,13088,47.0,,,TX
2022,48,4,All beverages,,57451140,2434141,2.3602,6.0,2131195,2.6957,6.0,,,53860636,23602,26957,,,,TX
2022,49,1,Spirits,3687972.0,1515756,267643,0.5663,10.0,229154,0.6615,10.0,1.0,0.335,1235471,5663,6615,335.0,,,UT
2022,49,2,Wine,3479606.0,448869,267643,0.1677,10.0,229154,0.1959,10.0,1.0,0.118,410594,1677,1959,118.0,,,UT
2022,49,3,Beer,29481000.0,1326645,267643,0.4957,10.0,229154,0.5789,10.0,7.0,0.049,1444569,4957,5789,49.0,,,UT
2022,49,4,All beverages,,3291271,267643,1.2297,10.0,229154,1.4363,10.0,,,3090634,12297,14363,,,,UT
